,identificacion,nombre_cientifico,reino,filo,clase,orden,familia,genero,epiteto_especifico,estado_taxonomico,estado_de_amenaza,coordenadas,location_info,display_name,town,state_district,country,temperature,humidity
226,2428978,Colostethus imbricolus,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Colostethus,imbricolus,Válido,EN,"[(7.010386, -76.282392), (7.012221, -76.28112), (7.011621, -76.284693), (6.276167, -77.371944), (6.92225, -76.03239), (6.92225, -76.03239), (6.92225, -76.03239), (6.92225, -76.03239), (5.510278, -76.878333), (5.510278, -76.878333), (5.510278, -76.878333), (5.510278, -76.878333), (5.510278, -76.878333), (5.510278, -76.878333), (5.510278, -76.878333), (5.510278, -76.878333), (6.9597, -76.2359), (6.9597, -76.2359), (6.9597, -76.2359), (6.9597, -76.2359), (6.9005, -76.2213), (6.9005, -76.2213), (6.9005, -76.2213), (6.9005, -76.2213), (6.9005, -76.2213), (5.6, -77.35), (5.6, -77.35), (5.6, -77.35), (5.580556, -77.497778), (4.18775, -72.6445)]","{'place_id': 268509011, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 1174103346, 'lat': '7.01027246732185', 'lon': '-76.28228905122157', 'class': 'highway', 'type': 'unclassified', 'place_rank': 26, 'importance': 0.10000999999999993, 'addresstype': 'road', 'name': '', 'display_name': 'Dabeiba, Occidente, Antioquia, RAP del Agua y la Montaña, Colombia', 'address': {'town': 'Dabeiba', 'state_district': 'Occidente', 'state': 'Antioquia', 'ISO3166-2-lvl4': 'CO-ANT', 'region': 'RAP del Agua y la Montaña', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['7.0092807', '7.0108700', '-76.2829537', '-76.2816033']}","Dabeiba, Occidente, Antioquia, RAP del Agua y la Montaña, Colombia",Dabeiba,Occidente,Colombia,21.952333333333335,96.33333333333333
227,2428982,Colostethus latinasus,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Colostethus,latinasus,Válido,CR,"[(7.76, -77.72), (7.77, -77.73), (7.77, -77.73), (7.77, -77.73), (7.77, -77.73), (6.0, -73.166667), (6.0, -73.166667), (6.7, -75.466667), (6.247179, -75.805877), (6.83333, -73.41667), (5.22166, -76.03126), (4.566667, -74.033333), (4.566667, -74.033333), (4.566667, -74.033333), (4.84524, -75.54498), (5.50631, -75.49054), (5.22166, -76.03126), (5.22166, -76.03126)]","{'place_id': 268857788, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 11309290, 'lat': '7.7935506', 'lon': '-77.67481674873606', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.18671166781109327, 'addresstype': 'city', 'name': 'Boca de Cupe', 'display_name': 'Boca de Cupe, Distrito Pinogana, Darién, Panamá', 'address': {'city': 'Boca de Cupe', 'county': 'Distrito Pinogana', 'state': 'Darién', 'ISO3166-2-lvl4': 'PA-5', 'country': 'Panamá', 'country_code': 'pa'}, 'boundingbox': ['7.5076451', '8.0802981', '-77.7456769', '-77.4760964']}","Boca de Cupe, Distrito Pinogana, Darién, Panamá",,,Panamá,12.977777777777774,95.72222222222223
228,2428984,Colostethus mertensi,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Colostethus,mertensi,Válido,VU,"[(4.63876, -75.4846)]","{'place_id': 269171154, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4401782589, 'lat': '4.6389939', 'lon': '-75.4846486', 'class': 'amenity', 'type': 'restaurant', 'place_rank': 30, 'importance': 9.99999999995449e-06, 'addresstype': 'amenity', 'name': 'Mirador Aires de Cocora', 'display_name': 'Mirador Aires de Cocora, Cocora-Estrella de Agua, Cocora, Salento, Fría, Quindío, RAP Eje Cafetero, Colombia', 'address': {'amenity': 'Mirador Aires de Cocora', 'road': 'Cocora-Estrella de Agua', 'village': 'Cocora', 'state_district': 'Fría', 'state': 'Quindío', 'ISO3166-2-lvl4': 'CO-QUI', 'region': 'RAP Eje Cafetero', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['4.6389439', '4.6390439', '-75.4846986', '-75.4845986']}","Mirador Aires de Cocora, Cocora-Estrella de Agua, Cocora, Salento, Fría, Quindío, RAP Eje Cafetero, Colombia",,Fría,Colombia,12.69,90.0
229,2428975,Colostethus thorntoni,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Colostethus,thorntoni,Válido,VU,"[(5.52472, -75.04155), (5.52472, -75.04155), (5.70509, -75.2647), (5.70509, -75.2647), (5.70509, -75.2647), (5.70509, -75.2647), (5.70509, -75.2647)]","{'place_id': 269296335, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 924954764, 'lat': '5.524674092459059', 'lon': '-75.04140073661317', 'class': 'highway', 'type': 'residential', 'place_rank': 26, 'importance': 0.0533433333333333, 'addresstype': 'road', 'name': '', 'display_name': 'Samaná, Magdalena Caldense, Caldas, RAP del Agua y la Montaña, Colombia', 'address': {'town': 'Samaná', 'state_district': 'Magdalena Caldense', 'state': 'Caldas', 'ISO3166-2-lvl4': 'CO-CAL', 'region': 'RAP del Agua y la Montaña', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['5.5245305', '5.5248810', '-75.0414449', '-75.0413371']}","Samaná, Magdalena Caldense, Caldas, RAP del Agua y la Montaña, Colombia",Samaná,Magdalena Caldense,Colombia,12.114285714285716,98.71428571428571
230,2428985,Colostethus ucumari,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Colostethus,ucumari,Válido,EN,[],,,,,,,
231,10845498,Ectopoglossus atopoglossus,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Ectopoglossus,atopoglossus,Válido,CR,"[(4.75134, -76.29539), (4.7493, -76.28743), (4.744166, -76.304444), (4.744166, -76.304444), (4.744166, -76.304444), (4.744166, -76.304444), (4.744166, -76.304444), (4.744166, -76.304444), (6.15336, -75.54497)]","{'place_id': 267275614, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1473583, 'lat': '4.7621884', 'lon': '-76.2207611', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.35112554102268, 'addresstype': 'village', 'name': 'El Cairo', 'display_name': 'El Cairo, Norte, Valle del Cauca, RAP Pacífico, Colombia', 'address': {'village': 'El Cairo', 'state_district': 'Norte', 'state': 'Valle del Cauca', 'ISO3166-2-lvl4': 'CO-VAC', 'region': 'RAP Pacífico', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['4.6746639', '4.8398553', '-76.3096533', '-76.1325439']}","El Cairo, Norte, Valle del Cauca, RAP Pacífico, Colombia",,Norte,Colombia,15.141111111111112,99.22222222222223
232,10886856,Ectopoglossus lacrimosus,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Ectopoglossus,lacrimosus,Válido,VU,[],,,,,,,
233,2429175,Hyloxalus abditaurantius,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,abditaurantius,Válido,CR,"[(5.72342, -75.96), (4.75134, -76.29539), (4.0376, -76.09566), (4.03253, -76.09953), (4.03253, -76.09953), (4.03253, -76.09953), (4.03253, -76.09953), (4.03253, -76.09953), (4.03253, -76.09953), (4.03253, -76.09953), (4.0376, -76.09566), (4.03253, -76.09953), (4.03253, -76.09953), (4.0376, -76.09566), (4.03253, -76.09953), (5.41343, -76.0194), (5.41343, -76.0194), (5.23245, -76.0357), (5.23245, -76.0357), (4.65851, -75.6324), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66955, -75.6151), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.66353, -75.6265), (4.66353, -75.6265), (4.72326, -75.5726), (4.72326, -75.5726), (4.72326, -75.5726), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.524, -76.271), (6.75973, -76.3061), (6.75973, -76.3061), (6.75973, -76.3061), (4.67259, -75.6135), (4.67259, -75.6135), (4.67259, -75.6135), (6.32237, -75.3302), (6.53691, -76.24451), (5.61167, -75.80417), (5.61167, -75.80417), (5.61167, -75.80417), (4.67845, -75.6112), (6.05671, -75.62707), (6.05671, -75.62707), (6.15336, -75.54497), (6.75973, -76.3061), (6.75973, -76.3061), (6.75973, -76.3061), (6.29975, -75.1361), (6.29975, -75.1361), (6.1196, -75.6137), (6.1196, -75.6137), (6.1196, -75.6137), (6.1196, -75.6137), (6.1196, -75.6137), (6.1196, -75.6137), (6.24844, -75.53452)]","{'place_id': 269502598, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 462189126, 'lat': '5.7251088', 'lon': '-75.9608181', 'class': 'highway', 'type': 'unclassified', 'place_rank': 26, 'importance': 0.10000999999999993, 'addresstype': 'road', 'name': '', 'display_name': 'Tapartó-Betania, Betania, Suroeste, Antioquia, RAP del Agua y la Montaña, 056070, Colombia', 'address': {'village': 'Tapartó-Betania', 'town': 'Betania', 'state_district': 'Suroeste', 'state': 'Antioquia', 'ISO3166-2-lvl4': 'CO-ANT', 'region': 'RAP del Agua y la Montaña', 'postcode': '056070', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['5.7027395', '5.7369563', '-75.9665352', '-75.9549282']}","Tapartó-Betania, Betania, Suroeste, Antioquia, RAP del Agua y la Montaña, 056070, Colombia",Betania,Suroeste,Colombia,16.684166666666673,92.45833333333333
234,2429169,Hyloxalus chocoensis,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,chocoensis,Válido,EN,"[(6.999, -76.263)]","{'place_id': 269682532, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 838311892, 'lat': '6.9987667', 'lon': '-76.26308124528904', 'class': 'building', 'type': 'hospital', 'place_rank': 30, 'importance': 9.99999999995449e-06, 'addresstype': 'building', 'name': 'HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO', 'display_name': 'HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO, 6-22, Carrera 10, Dabeiba, Occidente, Antioquia, RAP del Agua y la Montaña, Colombia', 'address': {'building': 'HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO', 'house_number': '6-22', 'road': 'Carrera 10', 'town': 'Dabeiba', 'state_district': 'Occidente', 'state': 'Antioquia', 'ISO3166-2-lvl4': 'CO-ANT', 'region': 'RAP del Agua y la Montaña', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['6.9984399', '6.9990977', '-76.2633882', '-76.2627003']}","HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO, 6-22, Carrera 10, Dabeiba, Occidente, Antioquia, RAP del Agua y la Montaña, Colombia",Dabeiba,Occidente,Colombia,22.09,99.0
235,2429251,Hyloxalus edwardsi,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,edwardsi,Válido,CR,[],,,,,,,
236,2429223,Hyloxalus fascianigrus,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,fascianigrus,Válido,VU,"[(4.75134, -76.29539)]","{'place_id': 267275614, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1473583, 'lat': '4.7621884', 'lon': '-76.2207611', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.35112554102268, 'addresstype': 'village', 'name': 'El Cairo', 'display_name': 'El Cairo, Norte, Valle del Cauca, RAP Pacífico, Colombia', 'address': {'village': 'El Cairo', 'state_district': 'Norte', 'state': 'Valle del Cauca', 'ISO3166-2-lvl4': 'CO-VAC', 'region': 'RAP Pacífico', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['4.6746639', '4.8398553', '-76.3096533', '-76.1325439']}","El Cairo, Norte, Valle del Cauca, RAP Pacífico, Colombia",,Norte,Colombia,15.52,100.0
237,2429188,Hyloxalus pinguis,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,pinguis,Válido,EN,[],,,,,,,
238,2429215,Hyloxalus ramosi,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,ramosi,Válido,EN,"[(6.372722, -74.021944), (6.372722, -74.021944), (6.372722, -74.021944), (6.372722, -74.02), (6.371333, -74.021667), (6.371333, -74.021667), (6.371333, -74.021667), (6.372722, -74.021944), (6.372722, -74.021944), (6.372722, -74.021944), (6.372722, -74.02), (6.371333, -74.021667), (6.371333, -74.021667), (6.380528, -75.034833), (6.388722, -75.035667), (6.388722, -75.035667), (6.380528, -75.034833), (6.388722, -75.035667), (6.356306, -74.992389), (6.388722, -75.035667), (6.388722, -75.035667), (6.400278, -75.01425), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.388861, -75.033028), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.222853, -74.846417), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.03981, -74.97606)]","{'place_id': 269634400, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 707126796, 'lat': '6.372979244829154', 'lon': '-74.02156705551539', 'class': 'highway', 'type': 'unclassified', 'place_rank': 26, 'importance': 0.10000999999999993, 'addresstype': 'road', 'name': '', 'display_name': 'Cimitarra, Santander, RAP Gran Santander, Colombia', 'address': {'town': 'Cimitarra', 'state': 'Santander', 'ISO3166-2-lvl4': 'CO-SAN', 'region': 'RAP Gran Santander', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['6.3701017', '6.3842418', '-74.0227657', '-74.0165510']}","Cimitarra, Santander, RAP Gran Santander, Colombia",Cimitarra,,Colombia,22.027261904761893,98.0
239,2429195,Hyloxalus ruizi,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,ruizi,Válido,CR,"[(4.42027, -74.3296), (4.42027, -74.3296), (4.42027, -74.3296), (4.42027, -74.3296), (4.42027, -74.3296), (4.4484, -74.3194), (4.4484, -74.3194)]","{'place_id': 268664925, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 86326585, 'lat': '4.420262327565515', 'lon': '-74.32962222548637', 'class': 'highway', 'type': 'secondary', 'place_rank': 26, 'importance': 0.10000999999999993, 'addresstype': 'road', 'name': 'Vía Fusagasuga - San Miguel', 'display_name': 'Vía Fusagasuga - San Miguel, Silvania, Sumapaz, RAP (Especial) Central, Colombia', 'address': {'road': 'Vía Fusagasuga - San Miguel', 'town': 'Silvania', 'state_district': 'Sumapaz', 'region': 'RAP (Especial) Central', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['4.3900831', '4.4310635', '-74.3306446', '-74.3228142']}","Vía Fusagasuga - San Miguel, Silvania, Sumapaz, RAP (Especial) Central, Colombia",Silvania,Sumapaz,Colombia,13.981428571428571,81.71428571428571
240,2429227,Hyloxalus vergeli,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,vergeli,Válido,VU,"[(4.46258, -75.20261), (4.46319, -75.20319), (4.449694, -75.232917), (4.449444, -75.232944), (4.450278, -75.233194), (4.449694, -75.232917), (4.450083, -75.232833), (4.449167, -75.230694), (4.449, -75.230528), (4.461323, -75.212175), (5.43566, -74.43552), (4.19372, -74.662379), (5.16977, -74.50134), (5.16977, -74.50134), (5.16977, -74.50134), (5.16977, -74.50134), (5.16977, -74.50134), (5.16977, -74.50134), (5.16977, -74.50134), (5.16977, -74.50134), (5.16977, -74.50134), (5.16977, -74.50134), (5.16977, -74.50134), (4.847576, -74.621915), (6.283333, -75.25), (4.2924, -74.38332), (4.2924, -74.38332), (4.18775, -72.6445), (4.18775, -72.6445), (4.18775, -72.6445)]","{'place_id': 268942258, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 128983510, 'lat': '4.462657176076149', 'lon': '-75.2024681054033', 'class': 'highway', 'type': 'residential', 'place_rank': 26, 'importance': 0.0533433333333333, 'addresstype': 'road', 'name': 'Calle 68', 'display_name': 'Calle 68, El Triunfo, Comuna 6 - Vergel, Perímetro Urbano Ibagué, Ibagué, Centro, Tolima, RAP (Especial) Central, 730002, Colombia', 'address': {'road': 'Calle 68', 'neighbourhood': 'El Triunfo', 'suburb': 'Comuna 6 - Vergel', 'city_district': 'Perímetro Urbano Ibagué', 'city': 'Ibagué', 'state_district': 'Centro', 'state': 'Tolima', 'ISO3166-2-lvl4': 'CO-TOL', 'region': 'RAP (Especial) Central', 'postcode': '730002', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['4.4606116', '4.4628147', '-75.2026026', '-75.2018330']}","Calle 68, El Triunfo, Comuna 6 - Vergel, Perímetro Urbano Ibagué, Ibagué, Centro, Tolima, RAP (Especial) Central, 730002, Colombia",,Centro,Colombia,20.83233333333335,93.46666666666667
241,10704401,Leucostethus ramirezi,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,ramirezi,Válido,EN,"[(4.18775, -72.6445), (6.47531, -76.2272), (6.48, -76.23)]","{'place_id': 267758391, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 11374851, 'lat': '4.085013', 'lon': '-72.9584671', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.34412427439762555, 'addresstype': 'town', 'name': 'Puerto López', 'display_name': 'Puerto López, Rio Meta, Meta, RAP (Especial) Central, Colombia', 'address': {'town': 'Puerto López', 'state_district': 'Rio Meta', 'state': 'Meta', 'ISO3166-2-lvl4': 'CO-MET', 'region': 'RAP (Especial) Central', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['3.6367785', '4.4416789', '-73.2473597', '-72.0583613']}","Puerto López, Rio Meta, Meta, RAP (Especial) Central, Colombia",Puerto López,Rio Meta,Colombia,16.353333333333335,96.0
242,10002746,Oophaga anchicayensis,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,anchicayensis,Válido,EN,[],,,,,,,
243,10041465,Oophaga andresi,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,andresi,Válido,EN,"[(5.677757, -76.167419), (5.698899, -76.148768), (5.852475, -76.104907)]","{'place_id': 266737247, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1306999, 'lat': '5.838906550000001', 'lon': '-76.2079696572246', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.45000999999999997, 'addresstype': 'county', 'name': 'El Carmen de Atrato', 'display_name': 'El Carmen de Atrato, Atrato, Chocó, RAP Pacífico, Colombia', 'address': {'county': 'El Carmen de Atrato', 'state_district': 'Atrato', 'state': 'Chocó', 'ISO3166-2-lvl4': 'CO-CHO', 'region': 'RAP Pacífico', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['5.6561807', '6.0212539', '-76.3805634', '-76.0661645']}","El Carmen de Atrato, Atrato, Chocó, RAP Pacífico, Colombia",,Atrato,Colombia,16.333333333333332,98.0
